1	2
1	17
1	33
1	7
1	9
1	26
1	12
1	21
1	18
1	16
1	32
2	4
2	8
2	28
2	24
2	11
2	12
3	4
3	13
3	18
3	14
3	5
4	8
4	12
4	21
5	19
5	23
5	21
6	4
6	15
6	10
7	34
7	9
9	19
9	21
10	32
10	30
10	27
13	5
14	29
14	32
14	12
15	12
15	26
15	8
16	33
16	18
16	23
16	11
18	12
18	34
19	24
19	7
19	3
20	33
20	27
20	17
20	5
21	19
21	16
21	7
22	1
22	18
22	20
22	8
23	21
23	19
23	10
24	12
24	17
24	3
24	1
24	7
24	34
25	9
25	34
25	33
25	22
26	13
26	17
27	14
27	6
28	12
28	10
29	32
29	28
30	33
30	21
31	33
31	24
31	26
32	12
33	6
33	11
34	32
